time,pv,cv,sp,kp
7985952,49.29,100.0,50.0,225.0
7986475,49.28,100.0,50.0,225.0
7986998,49.47,100.0,50.0,225.0
7987521,49.61,87.8,50.0,225.0
7988044,49.82,40.93,50.0,225.0
7988568,50.01,0.0,50.0,225.0
7989091,50.15,0.0,50.0,225.0
7989613,50.23,0.0,50.0,225.0
7990136,50.26,0.0,50.0,225.0
7990659,50.26,0.0,50.0,225.0
7991182,50.16,0.0,50.0,225.0
7991705,50.07,0.0,50.0,225.0
7992228,49.93,16.32,50.0,225.0
7992751,49.82,39.75,50.0,225.0
7993273,49.71,65.53,50.0,225.0
7993795,49.65,79.6,50.0,225.0
7994319,49.52,100.0,50.0,225.0
7994842,49.44,100.0,50.0,225.0
7995365,49.39,100.0,50.0,225.0
7995888,49.24,100.0,50.0,225.0
7996411,49.37,100.0,50.0,225.0
7996934,49.5,100.0,50.0,225.0
7997457,49.76,53.82,50.0,225.0
7997980,50.02,0.0,50.0,225.0
7998504,50.26,0.0,50.0,225.0
7999027,50.43,0.0,50.0,225.0
7999550,50.53,0.0,50.0,225.0
8000073,50.45,0.0,50.0,225.0
8000597,50.4,0.0,50.0,225.0
8001120,50.27,0.0,50.0,225.0
8001645,50.14,0.0,50.0,225.0
8002168,50.04,0.0,50.0,225.0
8002691,49.89,25.69,50.0,225.0
8003215,49.79,46.78,50.0,225.0
8003738,49.72,63.19,50.0,225.0
8004261,49.6,90.14,50.0,225.0
8004784,49.52,100.0,50.0,225.0
8005307,49.43,100.0,50.0,225.0
8005830,49.39,100.0,50.0,225.0
8006352,49.33,100.0,50.0,225.0
8006876,49.4,100.0,50.0,225.0
8007399,49.6,90.14,50.0,225.0
8007922,49.81,43.27,50.0,225.0
8008445,50.0,0.0,50.0,225.0
8008968,50.18,0.0,50.0,225.0
8009493,50.25,0.0,50.0,225.0
8010017,50.29,0.0,50.0,225.0
8010540,50.28,0.0,50.0,225.0
8011063,50.2,0.0,50.0,225.0
8011586,50.1,0.0,50.0,225.0
8012109,49.96,9.28,50.0,225.0
8012632,49.83,38.58,50.0,225.0
8013155,49.73,59.68,50.0,225.0
8013678,49.67,73.74,50.0,225.0
8014201,49.53,100.0,50.0,225.0
8014724,49.45,100.0,50.0,225.0
8015246,49.33,100.0,50.0,225.0
8015769,49.27,100.0,50.0,225.0
8016293,49.41,100.0,50.0,225.0
8016816,49.53,100.0,50.0,225.0
8017341,49.8,44.44,50.0,225.0
8017864,50.04,0.0,50.0,225.0
8018387,50.22,0.0,50.0,225.0
8018909,50.33,0.0,50.0,225.0
8019433,50.43,0.0,50.0,225.0
8019956,50.43,0.0,50.0,225.0
8020479,50.34,0.0,50.0,225.0
8021002,50.24,0.0,50.0,225.0
8021525,50.12,0.0,50.0,225.0
8022047,49.99,2.25,50.0,225.0
8022570,49.89,24.52,50.0,225.0
8023093,49.82,39.75,50.0,225.0
8023616,49.68,72.57,50.0,225.0
8024139,49.6,88.97,50.0,225.0
8024662,49.51,100.0,50.0,225.0
8025187,49.43,100.0,50.0,225.0
8025710,49.33,100.0,50.0,225.0
8026234,49.27,100.0,50.0,225.0
8026756,49.34,100.0,50.0,225.0
8027280,49.45,100.0,50.0,225.0
8027803,49.71,64.36,50.0,225.0
8028326,49.93,15.14,50.0,225.0
8028849,50.11,0.0,50.0,225.0
8029372,50.24,0.0,50.0,225.0
8029895,50.28,0.0,50.0,225.0
8030418,50.29,0.0,50.0,225.0
8030941,50.23,0.0,50.0,225.0
8031464,50.13,0.0,50.0,225.0
8031987,50.04,0.0,50.0,225.0
8032510,49.9,22.18,50.0,225.0
8033036,49.87,29.21,50.0,225.0
8033558,49.74,58.5,50.0,225.0
8034081,49.61,87.8,50.0,225.0
8034604,49.52,100.0,50.0,225.0
8035128,49.44,100.0,50.0,225.0
8035651,49.38,100.0,50.0,225.0
8036174,49.33,100.0,50.0,225.0
8036697,49.3,100.0,50.0,225.0
8037220,49.42,100.0,50.0,225.0
8037744,49.6,88.97,50.0,225.0
8038267,49.82,39.75,50.0,225.0
8038790,50.06,0.0,50.0,225.0
8039314,50.19,0.0,50.0,225.0
8039836,50.3,0.0,50.0,225.0
8040359,50.34,0.0,50.0,225.0
8040884,50.34,0.0,50.0,225.0
8041407,50.22,0.0,50.0,225.0
8041931,50.11,0.0,50.0,225.0
8042453,49.96,8.11,50.0,225.0
8042976,49.9,22.18,50.0,225.0
8043499,49.8,44.44,50.0,225.0
8044021,49.65,78.42,50.0,225.0
8044545,49.53,100.0,50.0,225.0
8045067,49.45,100.0,50.0,225.0
8045591,49.34,100.0,50.0,225.0
8046113,49.29,100.0,50.0,225.0
8046636,49.14,100.0,50.0,225.0
8047159,49.35,100.0,50.0,225.0
8047681,49.64,80.77,50.0,225.0
8048205,49.82,40.93,50.0,225.0
8048742,50.01,0.0,50.0,225.0
8049264,50.15,0.0,50.0,225.0
8049788,50.21,0.0,50.0,225.0
8050310,50.18,0.0,50.0,225.0
8050833,50.16,0.0,50.0,225.0
8051356,50.03,0.0,50.0,225.0
8051878,49.93,16.32,50.0,225.0
8052402,49.83,37.41,50.0,225.0
8052924,49.71,65.53,50.0,225.0
8053447,49.61,86.63,50.0,225.0
8053970,49.51,100.0,50.0,225.0
8054492,49.38,100.0,50.0,225.0
8055015,49.34,100.0,50.0,225.0
8055538,49.31,100.0,50.0,225.0
8056061,49.36,100.0,50.0,225.0
8056586,49.53,100.0,50.0,225.0
8057109,49.76,53.82,50.0,225.0
8057632,50.05,0.0,50.0,225.0
8058155,50.22,0.0,50.0,225.0
8058678,50.42,0.0,50.0,225.0
8059201,50.46,0.0,50.0,225.0
8059724,50.45,0.0,50.0,225.0
8060247,50.38,0.0,50.0,225.0
8060770,50.26,0.0,50.0,225.0
8061293,50.13,0.0,50.0,225.0
8061816,50.03,0.0,50.0,225.0
8062339,49.94,12.8,50.0,225.0
8062862,49.82,39.75,50.0,225.0
8063385,49.71,64.36,50.0,225.0
8063908,49.57,97.18,50.0,225.0
8064434,49.5,100.0,50.0,225.0
8064957,49.41,100.0,50.0,225.0
8065480,49.33,100.0,50.0,225.0
8066003,49.23,100.0,50.0,225.0
8066526,49.3,100.0,50.0,225.0
8067049,49.51,100.0,50.0,225.0
8067572,49.73,60.85,50.0,225.0
8068096,49.98,3.43,50.0,225.0
8068618,50.23,0.0,50.0,225.0
8069141,50.29,0.0,50.0,225.0
8069665,50.4,0.0,50.0,225.0
8070188,50.41,0.0,50.0,225.0
8070710,50.3,0.0,50.0,225.0
8071233,50.21,0.0,50.0,225.0
8071757,50.08,0.0,50.0,225.0
8072280,50.01,0.0,50.0,225.0
8072805,49.89,24.52,50.0,225.0
8073329,49.77,51.47,50.0,225.0
8073852,49.64,81.94,50.0,225.0
8074375,49.5,100.0,50.0,225.0
8074897,49.4,100.0,50.0,225.0
8075420,49.4,100.0,50.0,225.0
8075944,49.35,100.0,50.0,225.0
8076467,49.19,100.0,50.0,225.0
8076990,49.32,100.0,50.0,225.0
8077513,49.58,94.83,50.0,225.0
8078036,49.81,43.27,50.0,225.0
8078559,49.92,18.66,50.0,225.0
8079082,50.07,0.0,50.0,225.0
8079604,50.21,0.0,50.0,225.0
8080127,50.25,0.0,50.0,225.0
8080653,50.28,0.0,50.0,225.0
8081175,50.2,0.0,50.0,225.0
8081698,50.08,0.0,50.0,225.0
8082221,50.05,0.0,50.0,225.0
8082745,49.92,18.66,50.0,225.0
8083267,49.82,40.93,50.0,225.0
8083790,49.67,73.74,50.0,225.0
8084313,49.55,100.0,50.0,225.0
8084836,49.45,100.0,50.0,225.0
8085359,49.42,100.0,50.0,225.0
8085882,49.34,100.0,50.0,225.0
8086404,49.22,100.0,50.0,225.0
8086927,49.39,100.0,50.0,225.0
8087451,49.6,90.14,50.0,225.0
8087974,49.92,17.49,50.0,225.0
8088500,49.95,11.63,50.0,225.0
8089022,50.19,0.0,50.0,225.0
8089546,50.31,0.0,50.0,225.0
8090069,50.33,0.0,50.0,225.0
8090592,50.25,0.0,50.0,225.0
8091114,50.14,0.0,50.0,225.0
8091638,50.09,0.0,50.0,225.0
8092161,49.94,13.97,50.0,225.0
8092684,49.83,38.58,50.0,225.0
8093207,49.71,64.36,50.0,225.0
8093730,49.58,94.83,50.0,225.0
8094253,49.51,100.0,50.0,225.0
8094776,49.41,100.0,50.0,225.0
8095299,49.36,100.0,50.0,225.0
8095821,49.29,100.0,50.0,225.0
8096347,49.35,100.0,50.0,225.0
8096869,49.58,94.83,50.0,225.0
8097392,49.88,28.03,50.0,225.0
8097915,50.11,0.0,50.0,225.0
8098438,50.17,0.0,50.0,225.0
8098962,50.28,0.0,50.0,225.0
8099485,50.38,0.0,50.0,225.0
8100007,50.31,0.0,50.0,225.0
8100530,50.25,0.0,50.0,225.0
8101053,50.11,0.0,50.0,225.0
8101576,50.03,0.0,50.0,225.0
8102099,49.93,15.14,50.0,225.0
8102622,49.8,44.44,50.0,225.0
8103146,49.68,72.57,50.0,225.0
8103668,49.56,99.52,50.0,225.0
8104193,49.48,100.0,50.0,225.0
8104716,49.42,100.0,50.0,225.0
8105239,49.31,100.0,50.0,225.0
8105762,49.19,100.0,50.0,225.0
8106285,49.39,100.0,50.0,225.0
8106808,49.64,80.77,50.0,225.0
8107331,49.85,32.72,50.0,225.0
8107854,49.98,3.43,50.0,225.0
8108377,50.13,0.0,50.0,225.0
8108899,50.18,0.0,50.0,225.0
8109423,50.18,0.0,50.0,225.0
8109946,50.12,0.0,50.0,225.0
8110469,49.98,3.43,50.0,225.0
8110992,49.89,24.52,50.0,225.0
8111515,49.82,39.75,50.0,225.0
8112046,49.69,70.22,50.0,225.0
8112572,49.57,97.18,50.0,225.0
8113098,49.48,100.0,50.0,225.0
8113624,49.39,100.0,50.0,225.0
8114150,49.31,100.0,50.0,225.0
8114676,49.29,100.0,50.0,225.0
8115201,49.4,100.0,50.0,225.0
8115727,49.66,76.08,50.0,225.0
8116253,49.9,23.35,50.0,225.0
8116779,50.14,0.0,50.0,225.0
8117304,50.29,0.0,50.0,225.0
8117831,50.32,0.0,50.0,225.0
8118357,50.33,0.0,50.0,225.0
8118883,50.22,0.0,50.0,225.0
8119409,50.11,0.0,50.0,225.0
8119937,49.98,3.43,50.0,225.0
8120463,49.81,42.1,50.0,225.0
8120989,49.71,65.53,50.0,225.0
8121514,49.58,94.83,50.0,225.0
8122040,49.55,100.0,50.0,225.0
8122567,49.45,100.0,50.0,225.0
8123093,49.43,100.0,50.0,225.0
8123618,49.33,100.0,50.0,225.0
8124144,49.54,100.0,50.0,225.0
8124671,49.75,56.16,50.0,225.0
8125197,49.83,37.41,50.0,225.0
8125723,50.04,0.0,50.0,225.0
8126249,50.19,0.0,50.0,225.0
8126774,50.25,0.0,50.0,225.0
8127300,50.26,0.0,50.0,225.0
8127828,50.16,0.0,50.0,225.0
8128355,50.08,0.0,50.0,225.0
8128881,50.01,0.0,50.0,225.0
8129407,49.89,25.69,50.0,225.0
8129933,49.77,52.64,50.0,225.0
8130460,49.64,81.94,50.0,225.0
8130985,49.53,100.0,50.0,225.0
8131512,49.43,100.0,50.0,225.0
8132038,49.34,100.0,50.0,225.0
8132564,49.33,100.0,50.0,225.0
8133090,49.29,100.0,50.0,225.0
8133616,49.48,100.0,50.0,225.0
8134142,49.66,77.25,50.0,225.0
8134669,49.89,25.69,50.0,225.0
8135195,50.11,0.0,50.0,225.0
8135723,50.18,0.0,50.0,225.0
8136249,50.27,0.0,50.0,225.0
8136775,50.29,0.0,50.0,225.0
8137301,50.26,0.0,50.0,225.0
8137827,50.14,0.0,50.0,225.0
8138354,49.99,2.25,50.0,225.0
8138880,49.89,25.69,50.0,225.0
8139406,49.81,43.27,50.0,225.0
8139932,49.68,72.57,50.0,225.0
8140458,49.55,100.0,50.0,225.0
8140984,49.44,100.0,50.0,225.0
8141510,49.39,100.0,50.0,225.0
8142036,49.22,100.0,50.0,225.0
8142562,49.22,100.0,50.0,225.0
8143088,49.35,100.0,50.0,225.0
8143617,49.56,98.35,50.0,225.0
8144142,49.83,37.41,50.0,225.0
8144669,50.06,0.0,50.0,225.0
8145195,50.25,0.0,50.0,225.0
8145721,50.42,0.0,50.0,225.0
8146246,50.51,0.0,50.0,225.0
8146772,50.51,0.0,50.0,225.0
8147298,50.41,0.0,50.0,225.0
8147825,50.3,0.0,50.0,225.0
8148351,50.15,0.0,50.0,225.0
8148877,50.03,0.0,50.0,225.0
8149404,49.93,15.14,50.0,225.0
8149930,49.84,35.07,50.0,225.0
8150456,49.73,59.68,50.0,225.0
8150982,49.59,91.32,50.0,225.0
8151508,49.5,100.0,50.0,225.0
8152037,49.4,100.0,50.0,225.0
8152563,49.31,100.0,50.0,225.0
8153089,49.25,100.0,50.0,225.0
8153615,49.28,100.0,50.0,225.0
8154141,49.44,100.0,50.0,225.0
8154668,49.67,74.91,50.0,225.0
8155194,49.84,36.24,50.0,225.0
8155720,50.05,0.0,50.0,225.0
8156246,50.22,0.0,50.0,225.0
8156772,50.3,0.0,50.0,225.0
8157298,50.3,0.0,50.0,225.0
8157824,50.23,0.0,50.0,225.0
8158351,50.13,0.0,50.0,225.0
8158877,50.01,0.0,50.0,225.0
8159403,49.89,24.52,50.0,225.0
8159931,49.77,51.47,50.0,225.0
8160458,49.71,64.36,50.0,225.0
8160984,49.59,91.32,50.0,225.0
8161510,49.49,100.0,50.0,225.0
8162036,49.43,100.0,50.0,225.0
8162563,49.34,100.0,50.0,225.0
8163089,49.3,100.0,50.0,225.0
8163615,49.48,100.0,50.0,225.0
8164141,49.6,88.97,50.0,225.0
8164667,49.91,19.83,50.0,225.0
8165193,50.19,0.0,50.0,225.0
8165719,50.3,0.0,50.0,225.0
8166246,50.32,0.0,50.0,225.0
8166772,50.41,0.0,50.0,225.0
8167298,50.33,0.0,50.0,225.0
8167826,50.27,0.0,50.0,225.0
8168353,50.14,0.0,50.0,225.0
8168879,50.01,0.0,50.0,225.0
8169405,49.89,25.69,50.0,225.0
8169931,49.77,52.64,50.0,225.0
8170457,49.65,79.6,50.0,225.0
8170983,49.58,94.83,50.0,225.0
8171509,49.52,100.0,50.0,225.0
8172035,49.46,100.0,50.0,225.0
8172560,49.38,100.0,50.0,225.0
8173087,49.34,100.0,50.0,225.0
8173613,49.59,92.49,50.0,225.0
8174139,49.76,54.99,50.0,225.0
8174664,49.86,30.38,50.0,225.0
8175190,50.03,0.0,50.0,225.0
8175723,50.16,0.0,50.0,225.0
8176249,50.19,0.0,50.0,225.0
8176775,50.15,0.0,50.0,225.0
8177301,50.04,0.0,50.0,225.0
8177827,49.93,16.32,50.0,225.0
8178353,49.84,35.07,50.0,225.0
8178878,49.72,62.02,50.0,225.0
8179404,49.58,93.66,50.0,225.0
8179930,49.53,100.0,50.0,225.0
8180456,49.41,100.0,50.0,225.0
8180982,49.34,100.0,50.0,225.0
8181508,49.31,100.0,50.0,225.0
8182034,49.39,100.0,50.0,225.0
8182560,49.59,91.32,50.0,225.0
8183086,49.83,38.58,50.0,225.0
8183614,50.04,0.0,50.0,225.0
8184140,50.2,0.0,50.0,225.0
8184666,50.28,0.0,50.0,225.0
8185192,50.31,0.0,50.0,225.0
8185718,50.27,0.0,50.0,225.0
8186244,50.21,0.0,50.0,225.0
8186770,50.09,0.0,50.0,225.0
8187296,49.98,4.6,50.0,225.0
8187822,49.83,37.41,50.0,225.0
8188348,49.71,64.36,50.0,225.0
8188875,49.64,80.77,50.0,225.0
8189401,49.56,98.35,50.0,225.0
8189927,49.5,100.0,50.0,225.0
8190453,49.39,100.0,50.0,225.0
8190979,49.26,100.0,50.0,225.0
8191507,49.42,100.0,50.0,225.0
8192033,49.61,87.8,50.0,225.0
8192559,49.76,53.82,50.0,225.0
8193085,50.07,0.0,50.0,225.0
8193611,50.25,0.0,50.0,225.0
8194137,50.36,0.0,50.0,225.0
8194663,50.38,0.0,50.0,225.0
8195189,50.31,0.0,50.0,225.0
8195715,50.25,0.0,50.0,225.0
8196241,50.11,0.0,50.0,225.0
8196767,49.97,5.77,50.0,225.0
8197293,49.86,31.55,50.0,225.0
8197819,49.68,71.39,50.0,225.0
8198346,49.59,92.49,50.0,225.0
8198872,49.49,100.0,50.0,225.0
8199400,49.45,100.0,50.0,225.0
8199925,49.36,100.0,50.0,225.0
8200452,49.26,100.0,50.0,225.0
8200978,49.32,100.0,50.0,225.0
8201504,49.5,100.0,50.0,225.0
8202030,49.77,51.47,50.0,225.0
8202556,49.97,6.94,50.0,225.0
8203082,50.14,0.0,50.0,225.0
8203608,50.3,0.0,50.0,225.0
8204134,50.34,0.0,50.0,225.0
8204660,50.35,0.0,50.0,225.0
8205186,50.28,0.0,50.0,225.0
8205712,50.14,0.0,50.0,225.0
8206238,50.07,0.0,50.0,225.0
8206764,49.93,15.14,50.0,225.0
8207292,49.81,43.27,50.0,225.0
8207818,49.68,71.39,50.0,225.0
8208344,49.56,99.52,50.0,225.0
8208870,49.47,100.0,50.0,225.0
8209396,49.4,100.0,50.0,225.0
8209922,49.34,100.0,50.0,225.0
8210448,49.3,100.0,50.0,225.0
8210974,49.4,100.0,50.0,225.0
8211500,49.61,87.8,50.0,225.0
8212026,49.83,37.41,50.0,225.0
8212553,50.1,0.0,50.0,225.0
8213079,50.27,0.0,50.0,225.0
8213605,50.27,0.0,50.0,225.0
8214131,50.33,0.0,50.0,225.0
8214657,50.27,0.0,50.0,225.0
8215185,50.18,0.0,50.0,225.0
8215711,50.05,0.0,50.0,225.0
8216237,49.9,23.35,50.0,225.0
8216763,49.85,33.89,50.0,225.0
8217290,49.69,69.05,50.0,225.0
8217816,49.58,93.66,50.0,225.0
8218342,49.5,100.0,50.0,225.0
8218868,49.38,100.0,50.0,225.0
8219394,49.27,100.0,50.0,225.0
8219920,49.2,100.0,50.0,225.0
8220446,49.3,100.0,50.0,225.0
8220972,49.48,100.0,50.0,225.0
8221498,49.72,62.02,50.0,225.0
8222024,50.01,0.0,50.0,225.0
8222550,50.16,0.0,50.0,225.0
8223078,50.29,0.0,50.0,225.0
8223604,50.34,0.0,50.0,225.0
8224130,50.35,0.0,50.0,225.0
8224656,50.28,0.0,50.0,225.0
8225183,50.16,0.0,50.0,225.0
8225709,50.03,0.0,50.0,225.0
8226235,49.9,23.35,50.0,225.0
8226761,49.79,46.78,50.0,225.0
8227287,49.7,66.71,50.0,225.0
8227813,49.59,91.32,50.0,225.0
8228339,49.51,100.0,50.0,225.0
8228866,49.43,100.0,50.0,225.0
8229393,49.36,100.0,50.0,225.0
8229919,49.38,100.0,50.0,225.0
8230445,49.56,98.35,50.0,225.0
8230971,49.62,85.46,50.0,225.0
8231499,49.78,49.13,50.0,225.0
8232026,50.0,1.08,50.0,225.0
8232551,50.17,0.0,50.0,225.0
8233077,50.28,0.0,50.0,225.0
8233603,50.31,0.0,50.0,225.0
8234129,50.25,0.0,50.0,225.0
8234655,50.19,0.0,50.0,225.0
8235180,50.07,0.0,50.0,225.0
8235706,49.96,8.11,50.0,225.0
8236232,49.84,36.24,50.0,225.0
8236757,49.69,69.05,50.0,225.0
8237283,49.6,90.14,50.0,225.0
8237809,49.53,100.0,50.0,225.0
8238335,49.46,100.0,50.0,225.0
8238861,49.34,100.0,50.0,225.0
8239393,49.27,100.0,50.0,225.0
8239919,49.4,100.0,50.0,225.0
8240445,49.61,87.8,50.0,225.0
8240970,49.87,29.21,50.0,225.0
8241496,50.02,0.0,50.0,225.0
8242021,50.18,0.0,50.0,225.0
8242547,50.28,0.0,50.0,225.0
8243073,50.23,0.0,50.0,225.0
8243599,50.16,0.0,50.0,225.0
8244125,50.07,0.0,50.0,225.0
8244651,49.98,4.6,50.0,225.0
8245177,49.91,21.0,50.0,225.0
8245702,49.77,52.64,50.0,225.0
8246229,49.64,81.94,50.0,225.0
8246755,49.51,100.0,50.0,225.0
8247283,49.43,100.0,50.0,225.0
8247809,49.33,100.0,50.0,225.0
8248335,49.29,100.0,50.0,225.0
8248860,49.18,100.0,50.0,225.0
8249386,49.32,100.0,50.0,225.0
8249912,49.58,93.66,50.0,225.0
8250439,49.9,22.18,50.0,225.0
8250965,50.09,0.0,50.0,225.0
8251490,50.26,0.0,50.0,225.0
8252016,50.26,0.0,50.0,225.0
8252542,50.34,0.0,50.0,225.0
8253068,50.3,0.0,50.0,225.0
8253593,50.21,0.0,50.0,225.0
8254119,50.12,0.0,50.0,225.0
8254645,50.0,0.0,50.0,225.0
8255173,49.9,22.18,50.0,225.0
8255700,49.83,38.58,50.0,225.0
8256226,49.7,67.88,50.0,225.0
8256752,49.58,94.83,50.0,225.0
8257277,49.51,100.0,50.0,225.0
8257804,49.39,100.0,50.0,225.0
8258329,49.32,100.0,50.0,225.0
8258855,49.25,100.0,50.0,225.0
8259382,49.3,100.0,50.0,225.0
8259907,49.6,88.97,50.0,225.0
8260434,49.79,47.96,50.0,225.0
8260960,50.03,0.0,50.0,225.0
8261486,50.18,0.0,50.0,225.0
8262012,50.29,0.0,50.0,225.0
8262538,50.29,0.0,50.0,225.0
8263066,50.26,0.0,50.0,225.0
8263592,50.15,0.0,50.0,225.0
8264118,50.03,0.0,50.0,225.0
8264644,49.9,22.18,50.0,225.0
8265170,49.77,51.47,50.0,225.0
8265696,49.66,76.08,50.0,225.0
8266222,49.6,90.14,50.0,225.0
8266747,49.54,100.0,50.0,225.0
8267273,49.41,100.0,50.0,225.0
8267799,49.34,100.0,50.0,225.0
8268325,49.34,100.0,50.0,225.0
8268851,49.56,98.35,50.0,225.0
8269377,49.66,76.08,50.0,225.0
8269903,49.86,31.55,50.0,225.0
8270428,50.0,0.0,50.0,225.0
8270956,50.17,0.0,50.0,225.0
8271482,50.22,0.0,50.0,225.0
8272008,50.21,0.0,50.0,225.0
8272533,50.14,0.0,50.0,225.0
8273059,50.09,0.0,50.0,225.0
8273585,49.97,6.94,50.0,225.0
8274112,49.81,42.1,50.0,225.0
8274637,49.72,62.02,50.0,225.0
8275164,49.58,93.66,50.0,225.0
8275689,49.51,100.0,50.0,225.0
8276216,49.46,100.0,50.0,225.0
8276742,49.4,100.0,50.0,225.0
8277267,49.22,100.0,50.0,225.0
8277793,49.41,100.0,50.0,225.0
8278319,49.68,72.57,50.0,225.0
8278847,49.95,11.63,50.0,225.0
8279372,50.18,0.0,50.0,225.0
8279898,50.22,0.0,50.0,225.0
8280424,50.29,0.0,50.0,225.0
8280950,50.32,0.0,50.0,225.0
8281475,50.24,0.0,50.0,225.0
8282001,50.13,0.0,50.0,225.0
8282527,49.97,6.94,50.0,225.0
8283054,49.82,40.93,50.0,225.0
8283579,49.77,52.64,50.0,225.0
8284105,49.65,79.6,50.0,225.0
8284631,49.55,100.0,50.0,225.0
8285157,49.45,100.0,50.0,225.0
8285683,49.35,100.0,50.0,225.0
8286209,49.25,100.0,50.0,225.0
8286737,49.44,100.0,50.0,225.0
8287263,49.54,100.0,50.0,225.0
8287789,49.8,44.44,50.0,225.0
8288315,50.03,0.0,50.0,225.0
8288840,50.18,0.0,50.0,225.0
8289367,50.33,0.0,50.0,225.0
8289893,50.38,0.0,50.0,225.0
8290418,50.35,0.0,50.0,225.0
8290944,50.31,0.0,50.0,225.0
8291470,50.21,0.0,50.0,225.0
8291997,50.11,0.0,50.0,225.0
8292523,50.02,0.0,50.0,225.0
8293049,49.88,28.03,50.0,225.0
8293576,49.76,53.82,50.0,225.0
8294102,49.69,70.22,50.0,225.0
8294628,49.57,97.18,50.0,225.0
8295155,49.51,100.0,50.0,225.0
8295681,49.42,100.0,50.0,225.0
8296207,49.31,100.0,50.0,225.0
8296732,49.29,100.0,50.0,225.0
8297258,49.53,100.0,50.0,225.0
8297784,49.67,74.91,50.0,225.0
8298338,49.9,23.35,50.0,225.0
8298864,50.14,0.0,50.0,225.0
8299390,50.27,0.0,50.0,225.0
8299915,50.32,0.0,50.0,225.0
8300441,50.32,0.0,50.0,225.0
8300966,50.23,0.0,50.0,225.0
8301493,50.15,0.0,50.0,225.0
8302018,50.05,0.0,50.0,225.0
8302544,49.92,18.66,50.0,225.0
8303075,49.8,45.61,50.0,225.0
8303601,49.66,76.08,50.0,225.0
8304127,49.54,100.0,50.0,225.0
8304652,49.46,100.0,50.0,225.0
8305178,49.39,100.0,50.0,225.0
8305704,49.32,100.0,50.0,225.0
8306229,49.19,100.0,50.0,225.0
8306755,49.36,100.0,50.0,225.0
8307281,49.63,83.11,50.0,225.0
8307807,49.91,21.0,50.0,225.0
8308333,50.0,0.0,50.0,225.0
8308859,50.13,0.0,50.0,225.0
8309385,50.23,0.0,50.0,225.0
8309910,50.23,0.0,50.0,225.0
8310436,50.15,0.0,50.0,225.0
8310964,50.05,0.0,50.0,225.0
8311490,49.92,17.49,50.0,225.0
8312016,49.86,30.38,50.0,225.0
8312541,49.77,52.64,50.0,225.0
8313068,49.61,86.63,50.0,225.0
8313593,49.51,100.0,50.0,225.0
8314119,49.48,100.0,50.0,225.0
8314645,49.44,100.0,50.0,225.0
8315171,49.33,100.0,50.0,225.0
8315698,49.32,100.0,50.0,225.0
8316223,49.52,100.0,50.0,225.0
8316749,49.78,49.13,50.0,225.0
8317275,49.97,5.77,50.0,225.0
8317801,50.22,0.0,50.0,225.0
8318326,50.28,0.0,50.0,225.0
8318854,50.31,0.0,50.0,225.0
8319380,50.33,0.0,50.0,225.0
8319906,50.32,0.0,50.0,225.0
8320432,50.18,0.0,50.0,225.0
8320958,50.08,0.0,50.0,225.0
8321484,49.93,16.32,50.0,225.0
8322010,49.83,38.58,50.0,225.0
8322536,49.75,56.16,50.0,225.0
8323062,49.63,84.28,50.0,225.0
8323588,49.55,100.0,50.0,225.0
8324114,49.45,100.0,50.0,225.0
8324640,49.38,100.0,50.0,225.0
8325167,49.25,100.0,50.0,225.0
8325693,49.35,100.0,50.0,225.0
8326219,49.53,100.0,50.0,225.0
8326747,49.78,49.13,50.0,225.0
8327273,49.92,18.66,50.0,225.0
8327798,50.17,0.0,50.0,225.0
8328324,50.29,0.0,50.0,225.0
8328850,50.38,0.0,50.0,225.0
8329376,50.36,0.0,50.0,225.0
8329901,50.33,0.0,50.0,225.0
8330427,50.22,0.0,50.0,225.0
8330953,50.14,0.0,50.0,225.0
8331479,50.01,0.0,50.0,225.0
8332005,49.88,26.86,50.0,225.0
8332532,49.78,50.3,50.0,225.0
8333057,49.66,77.25,50.0,225.0
8333584,49.58,93.66,50.0,225.0
8334110,49.47,100.0,50.0,225.0
8334638,49.41,100.0,50.0,225.0
8335164,49.28,100.0,50.0,225.0
8335690,49.33,100.0,50.0,225.0
8336216,49.47,100.0,50.0,225.0
8336742,49.65,78.42,50.0,225.0
8337268,49.92,17.49,50.0,225.0
8337794,50.08,0.0,50.0,225.0
8338320,50.26,0.0,50.0,225.0
8338847,50.33,0.0,50.0,225.0
8339373,50.28,0.0,50.0,225.0
8339899,50.23,0.0,50.0,225.0
8340425,50.15,0.0,50.0,225.0
8340951,50.01,0.0,50.0,225.0
8341477,49.89,25.69,50.0,225.0
8342003,49.72,62.02,50.0,225.0
8342531,49.61,87.8,50.0,225.0
8343057,49.5,100.0,50.0,225.0
8343583,49.46,100.0,50.0,225.0
8344109,49.38,100.0,50.0,225.0
8344636,49.3,100.0,50.0,225.0
8345162,49.27,100.0,50.0,225.0
8345688,49.43,100.0,50.0,225.0
8346214,49.68,71.39,50.0,225.0
8346740,49.93,15.14,50.0,225.0
8347266,50.11,0.0,50.0,225.0
8347792,50.29,0.0,50.0,225.0
8348318,50.36,0.0,50.0,225.0
8348844,50.3,0.0,50.0,225.0
8349371,50.2,0.0,50.0,225.0
8349897,50.07,0.0,50.0,225.0
8350425,50.01,0.0,50.0,225.0
8350951,49.86,31.55,50.0,225.0
8351478,49.77,52.64,50.0,225.0
8352004,49.63,84.28,50.0,225.0
8352530,49.54,100.0,50.0,225.0
